                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                     600                                      674                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.4959558988225937E+004                  7.6956298961681213E+001                  9.0907419096409267E+003                  1.0536029951816403E+004                  4.1437989735802716E+001                 -8.2564334869385974E+000                  6.9999999999979612E-001                  2.9797635455506428E-005                  2.7997020236474862E-001                  3.4416106108120115E-003                  1.0081585468366032E-003                  9.3604466091399673E-003                  2.0994599496976470E-003                  1.5000000000000000E+001                  0.0000000000000000E+000                  1.0499999999999741E+001                  4.4696452902396819E-004                  4.1995530354712303E+000                  5.1624159162180286E-002                  1.5122378202549060E-002                  1.4040669913709952E-001                  3.1491899245464701E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4999999851680977E+001                  4.1181779798521745E+001                  1.4999998206672478E+001                  4.0734921576331985E+001                  6.8958206835172453E+005                  1.2097242373946872E+004                  1.4236861577461643E+007                  7.0482314109245906E-006                  7.0482314109245940E-006                  3.7298256121156740E-082                  2.8197723757336345E-007                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                 eps_grav                log_abs_eps_grav_dm_div_L                      signed_log_eps_grav                               net_energy                         signed_log_power                                 velocity                                  entropy                              mixing_type                                   csound                                 v_div_cs                                      eta                                       mu                                       dm                                    logdq                                 dq_ratio                                        q                                    log_q                                   radius                                     rmid                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     abar                                       ye                              log_opacity                                  eps_nuc                          log_abs_eps_nuc                          d_lnepsnuc_dlnd                          d_lnepsnuc_dlnT                              non_nuc_neu                        mlt_mixing_length                          mlt_mixing_type                          gradT_sub_grada                            log_mlt_Gamma                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                               log_D_conv                               log_D_soft                               log_D_semi                                log_D_ovr                               log_D_thrm                            log_D_minimum                                    gradT                                    gradr                                     mass                                    logxq                                    logxm                                        x                                        y                                        z                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other 
                                       1                  3.9586293055371944E+000                 -1.0267978773485616E+001                  1.8483234179946268E+000                  1.6173986784981662E+000                  1.0536029951816403E+004                 -5.8489033149018425E+001                 -1.3365367596826950E+001                 -1.7670744423324338E+000                 -1.7670744423324338E+000                  3.7607211748775249E+001                  0.0000000000000000E+000                  3.8877478990634089E+001                                        1                  1.1548262584364132E+006                 -6.4632414932563857E-006                 -1.9286752939224243E+001                  7.6166957616806030E-001                  2.9837999999999996E+022                 -1.2000000000000000E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  4.1437989735802716E+001                  4.1437951723744483E+001                  9.0913694248132015E+003                  6.6666666666666663E-001                 -1.7609125905568127E-001                  7.0521804755176404E+001                  7.5569883741595734E-001                  1.7266721720845437E+000                  1.1196644976735115E-001                  5.4193599507277401E-001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                  4.1157141309998196E-001                  4.0721259883829302E-037                 -3.6390178793732922E+001                  2.1970945717541748E-037                  3.4804380604702138E-037                  0.0000000000000000E+000                  1.0918146859174923E+010                                        1                  3.0460750727375363E-002                 -7.8650303456211761E+000                  1.1122507324055347E+001                  1.5613730916555351E+000                  3.1539618899772134E-005                  1.1080693163921438E+001                  7.8437217011802951E-002                  1.1121138484495534E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.4242720049472651E-001                  1.4242720049472651E-001                  1.5000000000000000E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138537E-005                  2.7997020236474890E-001                  3.4416106108120302E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  4.0721259883829302E-037                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.9587175346195256E+000                 -1.0267447338197417E+001                  1.8489431571123947E+000                  1.6173978817192920E+000                  1.0536029951816856E+004                 -5.8441406047450116E+001                 -1.3077285864278764E+001                 -1.7667206561209707E+000                 -1.7667206561209707E+000                  3.7607211748775271E+001                  0.0000000000000000E+000                  3.8880296903196147E+001                                        1                  1.1550517413535018E+006                 -6.4628504490099955E-006                 -1.9285383224487305E+001                  7.6151651144027710E-001                  5.7970257352301214E+022                 -1.1711564481240330E+001                  5.1471222248792614E-001                  9.9999999999900002E-001                 -4.3428487456248995E-013                  4.1437913711616595E+001                  4.1437839950507488E+001                  9.0932165693155766E+003                  6.6740311312692113E-001                 -1.7561177189355739E-001                  7.0622511352593420E+001                  7.5584888559743091E-001                  1.7273781342126147E+000                  1.1200695298612118E-001                  5.4218095132784871E-001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                  4.1216310840845072E-001                  4.0721259883829302E-037                 -3.6390178793732922E+001                  2.1997847470082192E-037                  3.4811452005861692E-037                  0.0000000000000000E+000                  1.0918861840555742E+010                                        1                  3.0542752795629013E-002                 -7.8633151746949990E+000                  1.1122507324055347E+001                  1.5613730916555351E+000                  3.1533461906956339E-005                  1.1082114801061655E+001                  7.8452879175929191E-002                  1.1122507324055347E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.4252296590458494E-001                  1.4252296590458494E-001                  1.4999999999985000E+001                 -1.2000000000000000E+001                 -1.0823908740944319E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138537E-005                  2.7997020236474890E-001                  3.4416106108120302E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  4.0721259883829302E-037                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.9588341202256707E+000                 -1.0266750502184125E+001                  1.8497595931936353E+000                  1.6173963355914240E+000                  1.0536029951817740E+004                 -5.8395522145744586E+001                 -1.3077626974348219E+001                 -1.7663795460515519E+000                 -1.7663795460515519E+000                  3.7607211748775306E+001                  0.0000000000000000E+000                  3.8883819581123625E+001                                        1                  1.1553536279309061E+006                 -6.4612462742475513E-006                 -1.9283579349517822E+001                  7.6131420582532883E-001                  5.7970257352301214E+022                 -1.1711564481240330E+001                  1.0000000000000000E+000                  9.9999999999705724E-001                 -1.2780231914249517E-012                  4.1437766189136312E+001                  4.1437692545759681E+001                  9.0956579553303418E+003                  6.6883586417900731E-001                 -1.7468044729536000E-001                  7.0755400439484418E+001                  7.5604562149290688E-001                  1.7283075957911755E+000                  1.1206101626157761E-001                  5.4250510596415591E-001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                  4.1294121724338601E-001                  4.0721259883829302E-037                 -3.6390178793732922E+001                  2.2033171880915868E-037                  3.4820798334680865E-037                  0.0000000000000000E+000                  1.0921754288992868E+010                                        1                  3.0860645236373357E-002                 -7.8566965658498527E+000                  1.1127802945565298E+001                  1.5665513539469604E+000                  3.1903359780779709E-005                  1.1087601026237415E+001                  7.8473928486734193E-002                  1.1127802945565298E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.4289462986022275E-001                  1.4289462986022275E-001                  1.4999999999955859E+001                 -1.1531234351410021E+001                 -1.0355143092354339E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138537E-005                  2.7997020236474890E-001                  3.4416106108120302E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  4.0721259883829302E-037                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.9589726632926303E+000                 -1.0265925935148555E+001                  1.8507244816948292E+000                  1.6173947919258895E+000                  1.0536029951818620E+004                 -5.8330197186529283E+001                 -1.2939810377658871E+001                 -1.7658934445746548E+000                 -1.7658934445746548E+000                  3.7607211748775342E+001                  0.0000000000000000E+000                  3.8888214105689350E+001                                        1                  1.1557098869999002E+006                 -6.4596362904114929E-006                 -1.9281450748443604E+001                  7.6107335835695267E-001                  7.9709103859414145E+022                 -1.1573261783074049E+001                  7.2727272727272751E-001                  9.9999999999511446E-001                 -2.1217615082890526E-012                  4.1437618902121457E+001                  4.1437517833766002E+001                  9.0985599985751069E+003                  6.7027119474904551E-001                 -1.7374944423501695E-001                  7.0912775150745986E+001                  7.5627622230505487E-001                  1.7294049278743031E+000                  1.1212631408125162E-001                  5.4289143828918873E-001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                  4.1386222821411772E-001                  4.0721259883829302E-037                 -3.6390178793732922E+001                  2.2075044586979537E-037                  3.4831908192052456E-037                  0.0000000000000000E+000                  1.0924667194311796E+010                                        1                  3.1176740491552335E-002                 -7.8501702837840588E+000                  1.1133034786019341E+001                  1.5716650177294851E+000                  3.2271279820964925E-005                  1.1093006744049266E+001                  7.8498729638645293E-002                  1.1133034786019341E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.4326525057194006E-001                  1.4326525057194006E-001                  1.4999999999926716E+001                 -1.1311076188602440E+001                 -1.0134984929546759E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138537E-005                  2.7997020236474890E-001                  3.4416106108120302E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  4.0721259883829302E-037                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.9591332456136747E+000                 -1.0264973538573892E+001                  1.8518429808084935E+000                  1.6173926733850899E+000                  1.0536029951819830E+004                 -5.8257072825146466E+001                 -1.2940355162879509E+001                 -1.7653486593540655E+000                 -1.7653486593540655E+000                  3.7607211748775391E+001                  0.0000000000000000E+000                  3.8893378770335538E+001                                        1                  1.1561273979448336E+006                 -6.4574167277740632E-006                 -1.9278984308242798E+001                  7.6079524308443069E-001                  7.9709103859414145E+022                 -1.1573261783074049E+001                  1.0000000000000000E+000                  9.9999999999244304E-001                 -3.2819438833065302E-012                  4.1437416764917735E+001                  4.1437315916976431E+001                  9.1019248537485037E+003                  6.7224898078386486E-001                 -1.7246984755059444E-001                  7.1095642085089537E+001                  7.5654329986588542E-001                  1.7306767702128718E+000                  1.1220217216759920E-001                  5.4333758715584879E-001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                  4.1492733341354049E-001                  4.0721259883829302E-037                 -3.6390178793732922E+001                  2.2123507709003755E-037                  3.4844789826783409E-037                  0.0000000000000000E+000                  1.0928694781713993E+010                                        1                  3.1610526450469828E-002                 -7.8412994014732744E+000                  1.1140140533174824E+001                  1.5786064886379803E+000                  3.2779384564988224E-005                  1.1100347201835330E+001                  7.8527992273923902E-002                  1.1140140533174824E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.4377476957489524E-001                  1.4377476957489524E-001                  1.4999999999886645E+001                 -1.1121647009685493E+001                 -9.9455557506298113E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138537E-005                  2.7997020236474890E-001                  3.4416106108120302E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  4.0721259883829302E-037                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.9593743341141732E+000                 -1.0263555254047192E+001                  1.8535121472342602E+000                  1.6173905594542062E+000                  1.0536029951821040E+004                 -5.8153077179095781E+001                 -1.2640101126137290E+001                 -1.7645727004323526E+000                 -1.7645727004323526E+000                  3.7607211748775441E+001                  0.0000000000000000E+000                  3.8901233713199673E+001                                        1                  1.1567568149024234E+006                 -6.4551784258212887E-006                 -1.9275315761566162E+001                  7.6037623733282089E-001                  1.5941820771882832E+023                 -1.1272231787410067E+001                  4.9999999999999994E-001                  9.9999999998977163E-001                 -4.4421262583271069E-012                  4.1437215068544631E+001                  4.1437014027826947E+001                  9.1069789787614754E+003                  6.7423164260472745E-001                 -1.7119086930814847E-001                  7.1369416689808006E+001                  7.5693808301967436E-001                  1.7325725032169472E+000                  1.1231883149594069E-001                  5.4401123302122723E-001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                  4.1651648264963476E-001                  4.0721259883829302E-037                 -3.6390178793732922E+001                  2.2195875009876963E-037                  3.4864138472994521E-037                  0.0000000000000000E+000                  1.0932785995907095E+010                                        1                  3.2043087873447396E-002                 -7.8325511343115197E+000                  1.1147157517330372E+001                  1.5854572155949724E+000                  3.3282439315249534E-005                  1.1107580512530273E+001                  7.8572604279322458E-002                  1.1147157517330372E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.4428414648382709E-001                  1.4428414648382709E-001                  1.4999999999846576E+001                 -1.0990189844294562E+001                 -9.8140985852388809E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138537E-005                  2.7997020236474890E-001                  3.4416106108120302E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  4.0721259883829302E-037                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.9598427714040536E+000                 -1.0260829562145206E+001                  1.8567333310772598E+000                  1.6173863452848241E+000                  1.0536029951823453E+004                 -5.7934274474468623E+001                 -1.2360911644438547E+001                 -1.7629355725555018E+000                 -1.7629355725555018E+000                  3.7607211748775541E+001                  0.0000000000000000E+000                  3.8916345259066681E+001                                        1                  1.1579902432695345E+006                 -6.4506690762377088E-006                 -1.9268251895904541E+001                  7.5956510007381439E-001                  3.0434385109958129E+023                 -1.0991405177834373E+001                  5.2380952380952384E-001                  9.9999999998442879E-001                 -6.7624910083775588E-012                  4.1436812985158646E+001                  4.1436431572359815E+001                  9.1168072180616236E+003                  6.7821156053552356E-001                 -1.6863481167678354E-001                  7.1900735186771655E+001                  7.5769103414444472E-001                  1.7362254792945768E+000                  1.1255024839192629E-001                  5.4531948619182269E-001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                  4.1957369428600289E-001                  4.0721259883829302E-037                 -3.6390178793732922E+001                  2.2335617436938532E-037                  3.4901763803711235E-037                  0.0000000000000000E+000                  1.0941089395686459E+010                                        1                  3.2901620116596558E-002                 -7.8154651555558061E+000                  1.1160868162746128E+001                  1.5988302863947614E+000                  3.4286676211639699E-005                  1.1121687373111904E+001                  7.8660773310719176E-002                  1.1160868162746128E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.4530000117053229E-001                  1.4530000117053232E-001                  1.4999999999766432E+001                 -1.0807676548115889E+001                 -9.6315852890602081E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138537E-005                  2.7997020236474890E-001                  3.4416106108120302E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  4.0721259883829302E-037                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.9608708426171351E+000                 -1.0254992653640159E+001                  1.8636963686617545E+000                  1.6173783500500880E+000                  1.0536029951828043E+004                 -5.7468164036819026E+001                 -1.1996443108959804E+001                 -1.7594273227398403E+000                 -1.7594273227398403E+000                  3.7607211748775732E+001                  0.0000000000000000E+000                  3.8950625404721805E+001                                        1                  1.1607515451502025E+006                 -6.4419211187862624E-006                 -1.9253077745437622E+001                  7.5779014080762863E-001                  7.1013565256568976E+023                 -1.0623428392539779E+001                  4.2857142857142849E-001                  9.9999999997422895E-001                 -1.1192225658828306E-011                  4.1436050152539750E+001                  4.1435172027551815E+001                  9.1384142839265678E+003                  6.8586347571339135E-001                 -1.6376232400910243E-001                  7.3062809574900044E+001                  7.5927636577712243E-001                  1.7440962503356323E+000                  1.1308451648801565E-001                  5.4821002254594353E-001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                  4.2615240793902781E-001                  4.0721259883829302E-037                 -3.6390178793732922E+001                  2.2637833998230951E-037                  3.4984481874991222E-037                  0.0000000000000000E+000                  1.0957470510023014E+010                                        1                  3.4521168279640482E-002                 -7.7841853801097676E+000                  1.1185960017363270E+001                  1.6232572475417015E+000                  3.6184116839270787E-005                  1.1147452293794545E+001                  7.8862102292466235E-002                  1.1185960017363270E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.4723169710039358E-001                  1.4723169710039360E-001                  1.4999999999613435E+001                 -1.0588866648824826E+001                 -9.4127753897691449E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138537E-005                  2.7997020236474890E-001                  3.4416106108120302E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  4.0721259883829302E-037                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.9628391878853639E+000                 -1.0244353823732272E+001                  1.8766299789733560E+000                  1.6173599418765146E+000                  1.0536029951838666E+004                 -5.6573499557324872E+001                 -1.1769174181247910E+001                 -1.7526130444188039E+000                 -1.7526130444188039E+000                  3.7607211748776166E+001                  0.0000000000000000E+000                  3.9019025133391828E+001                                        1                  1.1662358799651640E+006                 -6.4208499076191136E-006                 -1.9225136041641235E+001                  7.5441737473011017E-001                  1.2173754043983257E+024                 -1.0389345186506411E+001                  5.8333333333333315E-001                  9.9999999995042921E-001                 -2.1528321393095755E-011                  4.1434293865342795E+001                  4.1432824791173758E+001                  9.1799261595250900E+003                  7.0399156573083410E-001                 -1.5243254395234776E-001                  7.5271397445935449E+001                  7.6206490626014600E-001                  1.7586219414286548E+000                  1.1420366540551186E-001                  5.5385134907402545E-001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                  4.3823841195325508E-001                  4.0721259883829302E-037                 -3.6390178793732922E+001                  2.3199236959501966E-037                  3.5143401290805820E-037                  0.0000000000000000E+000                  1.0998115520338989E+010                                        1                  3.8200436843855531E-002                 -7.7173632252715167E+000                  1.1239672758225202E+001                  1.6753293094081254E+000                  4.0601577795229298E-005                  1.1202266353761582E+001                  7.9273186257164244E-002                  1.1239672758225202E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.5169727135410663E-001                  1.5169727135410666E-001                  1.4999999999256438E+001                 -1.0304773806902096E+001                 -9.1286825478464149E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138537E-005                  2.7997020236474890E-001                  3.4416106108120302E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  4.0721259883829302E-037                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
